sku,_attribute_set,_type,_category,_product_websites,color,created_at,c_rozmiar,description,has_options,name,options_container,price,required_options,short_description,status,tax_class_id,updated_at,url_key,url_path,visibility,weight,qty,use_config_min_qty,use_config_backorders,use_config_min_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,use_config_enable_qty_inc,_super_products_sku,_super_attribute_code,_super_attribute_option,image
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
18495,Default,configurable,,base,"порошок розовый",,S,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,"EVA&LOLA ПЛАТЬЕ порошок розовый 60005-11",,129.00,,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,0,,,,4,,3,1,1,1,1,1,0,1,1,1,1,,,,/a55b18d8e90f4973abe9cec82ebef1fd.jpg
,,,,,,,M,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18494,Default,configurable,,base,фисташковый,,S,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,"EVA&LOLA ПЛАТЬЕ фисташковый 60005-10",,129.00,,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/2efa95ec68a827678d5a43c82c5fc2fc.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18493,Default,configurable,,base,арбуз,,S,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,"EVA&LOLA ПЛАТЬЕ арбуз 60005-9",,129.00,,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/67b055e0ed58fc39e77610ca991c81e9.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18492,Default,configurable,,base,"бутилированный зеленый",,S,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,"EVA&LOLA ПЛАТЬЕ бутилированный зеленый 60005-8",,129.00,,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/ead14420d404eddee4dedd92bb1e0d96.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18491,Default,configurable,,base,синий,,S,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,"EVA & LOLA ПЛАТЬЕ синий 60005-7",,129.00,,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,0,,,,4,,3,1,1,1,1,1,0,1,1,1,1,,,,/3e6bd86a2f4c1071c451ca1c6d01a462.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18490,Default,configurable,,base,красный,,S,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,"EVA & LOLA ПЛАТЬЕ красный 60005-6",,129.00,,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,0,,,,4,,2,1,1,1,1,1,0,1,1,1,1,,,,/538e339dfa98789ea11f60c922022062.jpg
,,,,,,,M,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18489,Default,configurable,,base,кобальтовые,,S,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,"EVA & LOLA ПЛАТЬЕ кобальтовые 60005-5",,129.00,,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,0,,,,4,,2,1,1,1,1,1,0,1,1,1,1,,,,/b046dc13e2e4af4ed2f052195730a5fe.jpg
,,,,,,,M,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18488,Default,configurable,,base,желтый,,S,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,"EVA & LOLA ПЛАТЬЕ желтый 60005-4",,129.00,,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/deb22af69df21df08873b63da670b1fd.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18487,Default,configurable,,base,темно-синий,,S,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,"EVA & LOLA ПЛАТЬЕ темно-синий 60005-3",,129.00,,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/838c0e621d65e93dd89e1048ad4f60ec.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
18486,Default,configurable,,base,фиолетовый,,S,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,"EVA & LOLA ПЛАТЬЕ фиолетовый 60005-2",,129.00,,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/f597163eef32e44c485613dd58ccc3f3.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18485,Default,configurable,,base,баклажан,,S,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,"EVA & LOLA ПЛАТЬЕ баклажан 60005-1",,129.00,,"Длинное вечернее платье.<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/w8Ufh2Xgn9s?rel=1&amp;autoplay=1""></iframe>",1,0,,,,4,,2,1,1,1,1,1,0,1,1,1,1,,,,/914fa34f2227317ebbe197a98213ca36.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
18483,Default,configurable,,base,белый,,S,"Нежное, длинное тюлевое платье.",1,"SOKY SOKA ПЛАТЬЕ белый 60003-2",,209.00,,"Нежное, длинное тюлевое платье.",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/85ed1e022bf5430f35b03448029b913e.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,XL,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18482,Default,configurable,,base,бежевый,,S,"Нежное, длинное тюлевое платье.",1,"SOKY SOKA ПЛАТЬЕ бежевый 60003-1",,209.00,,"Нежное, длинное тюлевое платье.",1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/557074d7cd02d470819fdf91b2047cbe.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,XL,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18480,Default,configurable,,base,бежевый,,S,"Нежное, длинное тюлевое платье.",1,"SOKY SOKA ПЛАТЬЕ бежевый 60002-1",,139.00,,"Нежное, длинное тюлевое платье.",1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/f3aba55577625cf74edef70b22ac20d5.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,XL,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18478,Default,configurable,,base,сливочный,,S,"Нежное тюлевое миди-платье.",1,"SOKY SOKA ПЛАТЬЕ сливочный 60001-1",,98.00,,"Нежное тюлевое миди-платье.",1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/d2b3f5b3ef4d9f1c6c25c8d5dc034046.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18477,Default,configurable,,base,красный,,XS,"Мужской спортивный костюм, в комплект входят шорты и блуза с воротником.",1,"Мужской спортивный костюм - красный 59005-4",,78.00,,"Мужской спортивный костюм, в комплект входят шорты и блуза с воротником.",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/299257799048a298ae78831f3e6564de.jpg
,,,,,,,S,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18476,Default,configurable,,base,синий,,S,"Мужской спортивный костюм, в комплект входят короткие брюки и блузка с коротким рукавом.",1,"Мужской спортивный костюм - синий 59007-3",,69.00,,"Мужской спортивный костюм, в комплект входят короткие брюки и блузка с коротким рукавом.",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/cd947776f83f58cc33b44c9c1eaecb9e.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,XL,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18474,Default,configurable,,base,серый,,S,"Мужской спортивный костюм, в комплект входят короткие брюки и блузка с коротким рукавом.",1,"Мужской спортивный костюм - серый 59007-1",,69.00,,"Мужской спортивный костюм, в комплект входят короткие брюки и блузка с коротким рукавом.",1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/0bc6ab0a31dac606dc63f6365c27cf64.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,XL,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18473,Default,configurable,,base,синий,,XS,"Мужской спортивный костюм, в комплект входят короткие брюки и блузка с коротким рукавом.",1,"Мужской спортивный костюм - синий 59006-2",,78.00,,"Мужской спортивный костюм, в комплект входят короткие брюки и блузка с коротким рукавом.",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/f4e1337d4268427119416c91904a6771.jpg
,,,,,,,S,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,XL,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18472,Default,configurable,,base,красный,,S,"Мужской спортивный костюм, в комплект входят короткие брюки и блузка с коротким рукавом.",1,"Мужской спортивный костюм - красный 59006-1",,78.00,,"Мужской спортивный костюм, в комплект входят короткие брюки и блузка с коротким рукавом.",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/d6af6e550af6aa95447501d80d48e3e1.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,XS,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18471,Default,configurable,,base,белый,,S,"Мужской спортивный костюм, в комплект входят шорты и блуза с воротником.",1,"Мужской спортивный костюм - белый 59005-3",,78.00,,"Мужской спортивный костюм, в комплект входят шорты и блуза с воротником.",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/01aa5d18df6f3546cc21dacd4ac763ec.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,XL,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18470,Default,configurable,,base,мята,,XS,"Мужской спортивный костюм, в комплект входят шорты и блуза с воротником.",1,"Мужской спортивный костюм - мята 59005-2",,78.00,,"Мужской спортивный костюм, в комплект входят шорты и блуза с воротником.",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/19f32b28bc4168d97c07b7bedcaeb923.jpg
,,,,,,,S,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,XL,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18469,Default,configurable,,base,серый,,XS,"Мужской спортивный костюм, в комплект входят шорты и блуза с воротником.",1,"Мужской спортивный костюм - серый 59005-1",,78.00,,"Мужской спортивный костюм, в комплект входят шорты и блуза с воротником.",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/16f273d76ca4d05046aa7ce0853c6d15.jpg
,,,,,,,S,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18468,Default,configurable,,base,"золотой черный",,S,"Мужской спортивный костюм, набор включает брюки и толстовку.",1,"Мужской спортивный костюм MIKE TYSON -золотой черный 59004-2",,109.00,,"Мужской спортивный костюм, набор включает брюки и толстовку.",1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/df3488c285cfd391ad74e35ab898060e.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,XL,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,XXL,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18467,Default,configurable,,base,"серебряный антрацит",,S,"Мужской спортивный костюм, набор включает брюки и толстовку.",1,"Мужской спортивный костюм MIKE TYSON -серебряный антрацит 59004-1",,109.00,,"Мужской спортивный костюм, набор включает брюки и толстовку.",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/239f3df96ab1132b48bf5029ea2d5751.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,XL,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,XXL,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18466,Default,configurable,,base,желтый,,S,"Мужской спортивный костюм, набор включает брюки и толстовку.",1,"Мужской спортивный костюм ALI -желтый 59003-1",,109.00,,"Мужской спортивный костюм, набор включает брюки и толстовку.",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/52f8923eb9e7ab93029426df3015f652.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,XL,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18463,Default,configurable,,base,крем,,L,"Мужской спортивный костюм, набор включает брюки и толстовку.",1,"Мужской спортивный костюм -крем  59001-2",,99.00,,"Мужской спортивный костюм, набор включает брюки и толстовку.",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/43986d36f0b25bae3e8b3231e76b0719.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,S,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,XL,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,XXL,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18462,Default,configurable,,base,черно,,S,"Мужской спортивный костюм, набор включает брюки и толстовку.",1,"Мужской спортивный костюм - черно 59001-1",,99.00,,"Мужской спортивный костюм, набор включает брюки и толстовку.",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/dd7510a2385ba2997e8fc9e559392fc1.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,XL,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,XXL,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18461,Default,configurable,,base,темно-синий,,S,"мужской свитер",1,"СВИТЕР - темно-синий 27005-5",,54.00,,"мужской свитер",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/245fc7c764d4a13c6ece5a7d845fded3.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18458,Default,configurable,,base,ЧЕРНЫЙ,,S,"Длинное цветочное платье с вырезом.",1,"EVA & LOLA ПЛАТЬЕ ЧЕРНЫЙ 58008-1",,129.00,,"Длинное цветочное платье с вырезом.",1,0,,,,4,,2,1,1,1,1,1,0,1,1,1,1,,,,/a26db9999aa3af71fe3e50309cfeb971.jpg
,,,,,,,M,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
18457,Default,configurable,,base,белый,,S,"Короткое платье.",1,"EVA & LOLA ПЛАТЬЕ белый 58007-4",,99.00,,"Короткое платье.",1,0,,,,4,,4,1,1,1,1,1,0,1,1,1,1,,,,/e4677ffaecc5750c5153ed446be22347.jpg
,,,,,,,M,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
18453,Default,configurable,,base,"OLD PINK",,S,"Короткое платье.",1,"EVA & LOLA ПЛАТЬЕ OLD PINK 58006-3",,99.00,,"Короткое платье.",1,0,,,,4,,2,1,1,1,1,1,0,1,1,1,1,,,,/6757bec222f4167e02c4bafc309e938e.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
18452,Default,configurable,,base,золото,,S,"Короткое платье.",1,"EVA & LOLA ПЛАТЬЕ золото 58006-2",,99.00,,"Короткое платье.",1,0,,,,4,,4,1,1,1,1,1,0,1,1,1,1,,,,/daf19f14704ec235f449c97d09671d7b.jpg
,,,,,,,M,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
18451,Default,configurable,,base,Бургундия,,S,"Короткое платье.",1,"EVA & LOLA ПЛАТЬЕ Бургундия 58006-1",,99.00,,"Короткое платье.",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/a039941c978c371dc89928126003435e.jpg
,,,,,,,M,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18450,Default,configurable,,base,белый,,S,"Короткое платье завязывается на шее.",1,"EVA & LOLA ПЛАТЬЕ белый 58005-7",,99.00,,"Короткое платье завязывается на шее.",1,0,,,,4,,4,1,1,1,1,1,0,1,1,1,1,,,,/098d18766e0ecc4ac05151ffb6061d4f.jpg
,,,,,,,M,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
18449,Default,configurable,,base,арбуз,,S,"Короткое платье завязывается на шее.",1,"EVA & LOLA ПЛАТЬЕ арбуз 58005-6",,99.00,,"Короткое платье завязывается на шее.",1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/d0aa83f42db3c7c0dee671b75195b701.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18448,Default,configurable,,base,море,,S,"Короткое платье завязывается на шее.",1,"EVA & LOLA ПЛАТЬЕ море58005-5",,99.00,,"Короткое платье завязывается на шее.",1,0,,,,4,,4,1,1,1,1,1,0,1,1,1,1,,,,/01c0ceda3b8add8f30b48383a7d90de7.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
18447,Default,configurable,,base,"OLD PINK",,S,"Короткое платье завязывается на шее.",1,"EVA & LOLA ПЛАТЬЕ OLD PINK 58005-4",,99.00,,"Короткое платье завязывается на шее.",1,0,,,,4,,3,1,1,1,1,1,0,1,1,1,1,,,,/cea0afc2723c8b8c94fcc54f8a968700.jpg
,,,,,,,M,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
18446,Default,configurable,,base,Бургундия,,S,"Короткое платье завязывается на шее.",1,"EVA & LOLA ПЛАТЬЕ Бургундия 58005-3",,99.00,,"Короткое платье завязывается на шее.",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/dea513bafee50b951c08af6b74bac44c.jpg
,,,,,,,M,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18445,Default,configurable,,base,кобальт,,S,"Короткое платье завязывается на шее.",1,"EVA & LOLA ПЛАТЬЕ кобальт 58005-2",,99.00,,"Короткое платье завязывается на шее.",1,0,,,,4,,2,1,1,1,1,1,0,1,1,1,1,,,,/966f6b0e61f48619342e9564585301ea.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
18444,Default,configurable,,base,"интенсивный фиолетовый",,S,"Короткое платье завязывается на шее.",1,"EVA & LOLA ПЛАТЬЕ интенсивный фиолетовый 58005-1",,99.00,,"Короткое платье завязывается на шее.",1,0,,,,4,,4,1,1,1,1,1,0,1,1,1,1,,,,/3b39dbb46d9ee4a02d2966d80240fcf2.jpg
,,,,,,,M,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
18443,Default,configurable,,base,золото,,S,"Длинное вечернее платье.",1,"EVA & LOLA ПЛАТЬЕ золото 58004-3",,119.00,,"Длинное вечернее платье.",1,0,,,,4,,2,1,1,1,1,1,0,1,1,1,1,,,,/e53b9f43ab88690dcf16db01535f9073.jpg
,,,,,,,M,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
18442,Default,configurable,,base,темно-синий,,S,"Длинное вечернее платье.",1,"EVA & LOLA ПЛАТЬЕ темно-синий 58004-2",,119.00,,"Длинное вечернее платье.",1,0,,,,4,,4,1,1,1,1,1,0,1,1,1,1,,,,/9412bddb6c809c4aafb9b1866262a758.jpg
